"idb.267430.4","WA"
"idb.267436.2","FL"
"idb.267437.3","GA"
"idb.267460.1","WI"
"idb.267462.3","WI"
"idb.267468.9","WI"
"idb.267474.4","WI"
"idb.267475.5","WI"
"idb.267476.6","WI"
"idb.267478.8","WI"
"idb.267479.9","WI"
"idb.267480.f","WI"
"idb.267481.e","WI"
"idb.267484.b","WI"
"idb.267488.7","WI"
"idb.267550.3","DC"
"idb.267572.3","TX"
"idb.267585.b","CA"
"idb.267627.0","PA"
"idb.267628.f","TN"
"idb.267667.4","PA"
"idb.267677.5","UT"
"idb.267736.1","GA"
"idb.267748.8","IN"
"idb.267767.5","TN"
"idb.267778.b","NY"
"idb.267871.d","PA"
"idb.267893.1","VA"
"idb.267895.7","VA"
"idb.26790.3a","FL"
"idb.267925.d","WI"
"idb.267972.f","NC"
"idb.268019.4","KS"
"idb.268040.8","MO"
"idb.268042.a","VA"
"idb.268066.c","MI"
"idb.268072.9","UT"
"idb.268073.8","MO"
"idb.268082.6","NY"
"idb.268091.4","MA"
"idb.268117.b","CT"
"idb.268132.c","PA"
"idb.268149.0","TX"
"idb.268154.c","WV"
"idb.268160.b","WV"
"idb.268170.a","NC"
"idb.268180.5","MI"
"idb.268184.1","KY"
"idb.268187.2","MI"
"idb.268191.5","MA"
"idb.268192.6","NM"
"idb.268193.7","OK"
"idb.268194.0","OR"
"idb.268203.d","CA"
"idb.268217.8","CA"
"idb.268232.f","WV"
"idb.268242.8","WA"
"idb.268244.e","WA"
"idb.268246.c","KS"
"idb.268247.d","PA"
"idb.268249.3","OH"
"idb.268256.d","PA"
"idb.268257.c","OR"
"idb.268271.8","NJ"
"idb.268273.a","MO"
"idb.268275.c","MA"
"idb.268282.4","DE"
"idb.268283.5","PA"
"idb.268293.4","MN"
"idb.268294.3","NC"
"idb.268295.2","SC"
"idb.268302.d","OH"
"idb.268323.e","MA"
"idb.268324.9","MA"
"idb.268333.f","OH"
"idb.268352.8","OH"
"idb.268355.f","LA"
"idb.268433.8","NY"
"idb.268467.9","OH"
"idb.269823.4","NY"
"idb.270056.6","CA"
"idb.270240.3","WA"
"idb.270301.7","MA"
"idb.272110.7","WA"
"idb.27235.31","TX"
"idb.272362.0","NV"
"idb.272364.6","MA"
"idb.272799.0","CA"
"idb.272976.f","CA"
"idb.27324.30","DC"
"idb.273271.2","RI"
"idb.273335.3","NY"
"idb.273382.f","WA"
"idb.273406.4","MA"
"idb.274058.c","DE"
"idb.274177.0","PA"
"idb.274264.1","OK"
"idb.274295.f","NY"
"idb.274356.1","WA"
"idb.274506.2","VA"
"idb.275752.0","DC"
"idb.276773.0","NY"
"idb.276808.3","MA"
"idb.277313.3","CT"
"idb.27755.32","VA"
"idb.277695.8","MO"
"idb.277812.9","MA"
"idb.278125.b","NY"
"idb.278167.d","CA"
